x y z ApproxSol
0.5000000000000000 0.0000000000000000 0.0000000000000000 2.8806594851746894
0.5000000000000000 0.0101010101010101 0.0000000000000000 2.8695538323550931
0.5000000000000000 0.0202020202020202 0.0000000000000000 2.8585592661053969
0.5000000000000000 0.0303030303030303 0.0000000000000000 2.8476747791131358
0.5000000000000000 0.0404040404040404 0.0000000000000000 2.8368993640658440
0.5000000000000000 0.0505050505050505 0.0000000000000000 2.8262320136510457
0.5000000000000000 0.0606060606060606 0.0000000000000000 2.8156717205562725
0.5000000000000000 0.0707070707070707 0.0000000000000000 2.8052174774690513
0.5000000000000000 0.0808080808080808 0.0000000000000000 2.7948682770769180
0.5000000000000000 0.0909090909090909 0.0000000000000000 2.7846231120673939
0.5000000000000000 0.1010101010101010 0.0000000000000000 2.7744809751280184
0.5000000000000000 0.1111111111111111 0.0000000000000000 2.7644408589463119
0.5000000000000000 0.1212121212121212 0.0000000000000000 2.7545017562098018
0.5000000000000000 0.1313131313131313 0.0000000000000000 2.7446626596060293
0.5000000000000000 0.1414141414141414 0.0000000000000000 2.7349225618225157
0.5000000000000000 0.1515151515151515 0.0000000000000000 2.7252804555467982
0.5000000000000000 0.1616161616161616 0.0000000000000000 2.7157353334663914
0.5000000000000000 0.1717171717171717 0.0000000000000000 2.7062861882688365
0.5000000000000000 0.1818181818181818 0.0000000000000000 2.6969320126416769
0.5000000000000000 0.1919191919191919 0.0000000000000000 2.6876717992724015
0.5000000000000000 0.2020202020202020 0.0000000000000000 2.6785045408485848
0.5000000000000000 0.2121212121212121 0.0000000000000000 2.6694292300577298
0.5000000000000000 0.2222222222222222 0.0000000000000000 2.6604448595873658
0.5000000000000000 0.2323232323232323 0.0000000000000000 2.6515504221250210
0.5000000000000000 0.2424242424242424 0.0000000000000000 2.6427449103582550
0.5000000000000000 0.2525252525252525 0.0000000000000000 2.6340289484258630
0.5000000000000000 0.2626262626262627 0.0000000000000000 2.6254016512387337
0.5000000000000000 0.2727272727272727 0.0000000000000000 2.6168606360598679
0.5000000000000000 0.2828282828282828 0.0000000000000000 2.6084051183868615
0.5000000000000000 0.2929292929292929 0.0000000000000000 2.6000343137173156
0.5000000000000000 0.3030303030303030 0.0000000000000000 2.5917474375488281
0.5000000000000000 0.3131313131313131 0.0000000000000000 2.5835437053789976
0.5000000000000000 0.3232323232323233 0.0000000000000000 2.5754223327054224
0.5000000000000000 0.3333333333333333 0.0000000000000000 2.5673825350257027
0.5000000000000000 0.3434343434343434 0.0000000000000000 2.5594235278374353
0.5000000000000000 0.3535353535353535 0.0000000000000000 2.5515445266382182
