x y z ApproxSol
0.5000000000000000 0.0000000000000000 0.0000000000000000 2.6087203434585806
0.5000000000000000 0.0101010101010101 0.0000000000000000 2.5987463283391965
0.5000000000000000 0.0202020202020202 0.0000000000000000 2.5888544297544325
0.5000000000000000 0.0303030303030303 0.0000000000000000 2.5790455883261463
0.5000000000000000 0.0404040404040404 0.0000000000000000 2.5693207446761996
0.5000000000000000 0.0505050505050505 0.0000000000000000 2.5596808394264436
0.5000000000000000 0.0606060606060606 0.0000000000000000 2.5501268131987360
0.5000000000000000 0.0707070707070707 0.0000000000000000 2.5406596066149310
0.5000000000000000 0.0808080808080808 0.0000000000000000 2.5312801602968915
0.5000000000000000 0.0909090909090909 0.0000000000000000 2.5219894148664643
0.5000000000000000 0.1010101010101010 0.0000000000000000 2.5127883109455151
0.5000000000000000 0.1111111111111111 0.0000000000000000 2.5036777891558919
0.5000000000000000 0.1212121212121212 0.0000000000000000 2.4946587901194501
0.5000000000000000 0.1313131313131313 0.0000000000000000 2.4857322544580538
0.5000000000000000 0.1414141414141414 0.0000000000000000 2.4768991227935544
0.5000000000000000 0.1515151515151515 0.0000000000000000 2.4681603357478137
0.5000000000000000 0.1616161616161616 0.0000000000000000 2.4595168339426743
0.5000000000000000 0.1717171717171717 0.0000000000000000 2.4509695580000028
0.5000000000000000 0.1818181818181818 0.0000000000000000 2.4425194485416681
0.5000000000000000 0.1919191919191919 0.0000000000000000 2.4341674461894902
0.5000000000000000 0.2020202020202020 0.0000000000000000 2.4259144915653650
0.5000000000000000 0.2121212121212121 0.0000000000000000 2.4177615252911253
0.5000000000000000 0.2222222222222222 0.0000000000000000 2.4097094879886267
0.5000000000000000 0.2323232323232323 0.0000000000000000 2.4017593202797238
0.5000000000000000 0.2424242424242424 0.0000000000000000 2.3939119627863006
0.5000000000000000 0.2525252525252525 0.0000000000000000 2.3856421744857275
0.5000000000000000 0.2626262626262627 0.0000000000000000 2.3778284282231534
0.5000000000000000 0.2727272727272727 0.0000000000000000 2.3700928171459612
0.5000000000000000 0.2828282828282828 0.0000000000000000 2.3624346317438558
0.5000000000000000 0.2929292929292929 0.0000000000000000 2.3548531625065405
0.5000000000000000 0.3030303030303030 0.0000000000000000 2.3473476999237208
0.5000000000000000 0.3131313131313131 0.0000000000000000 2.3399175344850995
0.5000000000000000 0.3232323232323233 0.0000000000000000 2.3325619566803812
0.5000000000000000 0.3333333333333333 0.0000000000000000 2.3252802569992688
0.5000000000000000 0.3434343434343434 0.0000000000000000 2.3180717259314663
0.5000000000000000 0.3535353535353535 0.0000000000000000 2.3109356539666779
